e,r,t
75973,-497.37597018667645,1.5159778594970703
75974,-495.15414175790875,1.54451322555542
75975,-859.3464491114091,1.3984642028808594
75976,-242.77220539996765,1.4204778671264648
75977,-656.5003886931779,1.4601407051086426
75978,-418.8784404807848,1.3332133293151855
75979,-554.0830014360262,1.3886947631835938
75980,-630.2733597716706,1.5918364524841309
75981,-905.6831142128476,1.5539419651031494
75982,-147.39976818736312,1.3363959789276123
75983,-1202.6765487457208,1.4494569301605225
75984,-485.25103237873594,1.443974494934082
75985,-533.7329537415391,1.5532374382019043
75986,-1208.762815390725,1.4456186294555664
75987,-487.61484697328416,1.549525499343872
75988,-813.6352456289683,1.526794672012329
75989,-1437.1425727858227,1.5061440467834473
75990,-181.92984813416254,1.370516300201416
75991,-656.183275404304,1.4392039775848389
75992,-885.3282161386693,1.486076831817627
75993,-883.4719377542175,1.5476958751678467
75994,-571.4764822278006,1.3159353733062744
75995,-1619.7256487891968,1.5844461917877197
75996,-1446.9682155258868,1.6507103443145752
75997,-905.4774243678065,1.6336023807525635
75998,-234.91254099096432,1.2670207023620605
75999,-1235.8456790940145,1.5803658962249756
76000,-378.78002079565863,1.5433967113494873
76001,-252.62662208056835,1.4243521690368652
76002,-384.97375085888683,1.5958404541015625
76003,-437.84298813607387,1.5574758052825928
76004,-600.7851019187696,1.4993672370910645
76005,-1243.6999905062648,1.4045753479003906
76006,-456.43258633223525,1.4598264694213867
76007,-724.3887484552517,1.6071176528930664
76008,-729.4447840887874,1.4719769954681396
76009,-891.5073838643316,1.5236308574676514
76010,-920.1564680697351,1.5382587909698486
76011,-665.7183944024507,1.38425612449646
76012,-1310.6892413098567,1.5400230884552002
76013,-1018.6582449779278,1.6392982006072998
76014,-819.3607462466364,1.4407341480255127
76015,-489.7057940914276,1.372255563735962
76016,-716.6903911316616,1.5851969718933105
76017,-597.4842386502916,1.4613542556762695
76018,-635.1910231823975,1.5520856380462646
76019,-327.94035405943373,1.3017923831939697
76020,-597.4084107167037,1.54964280128479
76021,-856.4925654602893,1.4899568557739258
76022,-1480.2379254743162,1.5182819366455078
76023,-511.53549219412594,1.586430311203003
76024,-784.1317853583005,1.535658359527588
76025,-528.9696964095591,1.3786709308624268
76026,-127.72130846921911,1.2932469844818115
76027,-657.8242269095144,1.631148338317871
76028,-298.86092957023203,1.3867886066436768
76029,-1115.7708771194941,1.618163824081421
76030,-662.7209150709759,1.4951744079589844
76031,-923.1060318270282,1.4509801864624023
76032,-753.709144200708,1.62669038772583
76033,-688.5402329349951,1.498931646347046
76034,-1016.7667140877353,1.5898692607879639
76035,-2115.610976114255,1.6544442176818848
76036,-1103.1083785845126,1.5395607948303223
76037,-646.9509062810527,1.4836492538452148
76038,-1084.0164191092213,1.302452802658081
76039,-804.2146057236627,1.5833663940429688
76040,-705.917557609795,1.562899112701416
76041,-849.1051762488536,1.4559342861175537
76042,-456.58614024783924,1.5899271965026855
76043,-813.380825038726,1.6668498516082764
76044,-1086.36425409717,1.4302542209625244
76045,-1423.9105674213677,1.49041748046875
76046,-496.80129064743414,1.4724481105804443
76047,-732.2444193411677,1.4619228839874268
76048,-771.1998866650895,1.550950050354004
76049,-376.32930263486105,1.4877071380615234
76050,-368.2490871621041,1.4152178764343262
76051,-1559.9820537713383,1.5412750244140625
76052,-394.1142228764086,1.5304498672485352
76053,-934.1382189934506,1.2816522121429443
76054,-919.7624634800818,1.5552592277526855
76055,-396.76464467054507,1.5309157371520996
76056,-1195.424096898389,1.5643346309661865
76057,-919.5289310508717,1.6875498294830322
76058,-632.2764915029223,1.5748636722564697
76059,-650.8160425369798,1.5009791851043701
76060,-2248.055627063863,1.7195327281951904
76061,-985.7977970826812,1.6030757427215576
76062,-347.2051602337686,1.4402034282684326
76063,-627.4057368580486,1.615013837814331
76064,-326.80651841063633,1.4394419193267822
76065,-459.48874428077903,1.4282166957855225
76066,-644.9198511727598,1.491307020187378
76067,-541.572243578601,1.4393682479858398
76068,-490.2149360804283,1.570446252822876
76069,-437.73249980710307,1.4401187896728516
76070,-732.1621386253369,1.4422869682312012
76071,-634.4999581164352,1.4601678848266602
76072,-602.0994766250626,1.54817533493042
76073,-913.7254951297326,1.596836805343628
76074,-479.37137177158223,1.5482797622680664
76075,-680.8381862683672,1.5543797016143799
76076,-1057.6677739286692,1.4959907531738281
76077,-1170.5845685597778,1.608696460723877
76078,-337.64581727858433,1.5739357471466064
76079,-727.1878963332776,1.5091056823730469
76080,-319.6333485316338,1.3967463970184326
76081,-1455.7192762919599,1.5791943073272705
76082,-463.02129609057266,1.4427762031555176
76083,-314.50562005699663,1.367607831954956
76084,-714.1726401681041,1.358260154724121
76085,-1310.2976914723124,1.527479648590088
76086,-667.4176890312084,1.4868245124816895
76087,-635.3120473954557,1.5676651000976562
76088,-717.1130773396591,1.541750192642212
76089,-936.8128843549197,1.4202969074249268
76090,-735.1641580185948,1.4746203422546387
76091,-1523.6248735002841,1.5935218334197998
76092,-444.47684632693256,1.4042408466339111
76093,-1199.9157166726507,1.5617198944091797
76094,-441.7754877929466,1.5191774368286133
76095,-407.0639651031174,1.5022120475769043
76096,-432.2019597797167,1.4610707759857178
76097,-1020.0643399842145,1.6210875511169434
76098,-229.55401200463388,1.4510893821716309
76099,-917.3047692766366,1.4056904315948486
76100,-650.9621099859615,1.6082255840301514
76101,-917.7287911617757,1.5442640781402588
76102,-754.6468125807629,1.5605895519256592
76103,-690.5876684165039,1.6240439414978027
76104,-484.6444980736303,1.4297261238098145
76105,-740.3720609134158,1.4423654079437256
76106,-437.9790653369286,1.3527061939239502
76107,-478.73291250136316,1.444392204284668
76108,-1357.0870441756904,1.599862813949585
76109,-539.649345756029,1.6078097820281982
76110,-436.2529402387446,1.492126703262329
76111,-1947.3651552042384,1.657956838607788
76112,-879.4204446044035,1.5447399616241455
76113,-985.9714522587738,1.332085371017456
76114,-254.2308754776129,1.4089348316192627
76115,-366.8705733921777,1.3421056270599365
76116,-902.138105295618,1.4687995910644531
76117,-2695.504605594443,1.7065601348876953
76118,-614.9667146138528,1.487123966217041
76119,-669.6090670071392,1.5942792892456055
76120,-1519.0489547065768,1.6705353260040283
76121,-343.0449739735707,1.4638118743896484
76122,-736.8061953451613,1.5605504512786865
76123,-710.1843344997,1.5467312335968018
76124,-364.4302005877408,1.543050765991211
76125,-1038.1537490933117,1.5476927757263184
76126,-1042.7449249904118,1.5140564441680908
76127,-1752.0503601910725,1.532207727432251
76128,-654.8131067130571,1.4083051681518555
76129,-1086.259529372231,1.4704408645629883
76130,-440.1945623069201,1.4446077346801758
76131,-1095.3019552565063,1.4836313724517822
76132,-1095.7312697571456,1.5118191242218018
76133,-357.49812258345685,1.5011355876922607
76134,-345.8018578978623,1.548858642578125
76135,-495.9412159881389,1.4893178939819336
76136,-435.2377449366111,1.373337984085083
76137,-628.2669890434473,1.5634362697601318
76138,-746.4914286811311,1.6599972248077393
76139,-417.9620159586729,1.3043899536132812
76140,-304.2828210381498,1.5734968185424805
76141,-413.4001944578981,1.573289394378662
76142,-684.5672706722814,1.3862762451171875
76143,-562.9069512741422,1.4758961200714111
76144,-541.6518071713338,1.577263355255127
76145,-271.5622919878366,1.3637866973876953
76146,-827.0242654456371,1.5309560298919678
76147,-365.5868023148667,1.4836676120758057
76148,-534.5742776349504,1.4602484703063965
76149,-929.0365937782128,1.5946288108825684
76150,-789.7191953216549,1.5798499584197998
76151,-337.91230900458686,1.5372674465179443
76152,-528.3448295125003,1.4931268692016602
76153,-392.93486222476486,1.2582659721374512
76154,-1052.5052828161595,1.4519691467285156
76155,-375.33306287904,1.6094789505004883
76156,-611.2152131533417,1.5713369846343994
76157,-188.56567070749924,1.4090559482574463
76158,-267.5047874906033,1.2950630187988281
76159,-824.0366498827505,1.4589121341705322
76160,-355.066372828715,1.649001121520996
76161,-740.6813629510725,1.5512003898620605
76162,-1003.0481258033933,1.4490196704864502
76163,-1064.6981304998005,1.5859453678131104
76164,-453.1676507116139,1.4897239208221436
76165,-269.4975133666505,1.423313856124878
76166,-1106.7455912105352,1.453537940979004
76167,-430.79438537600123,1.369715929031372
76168,-392.79354635254117,1.466658353805542
76169,-259.2616482894427,1.4294219017028809
76170,-1282.006626739047,1.5976297855377197
76171,-928.5690351796999,1.5017385482788086
76172,-866.2477120937203,1.488342046737671
76173,-683.014744329166,1.596437931060791
76174,-700.9822882446824,1.4866411685943604
76175,-575.0851566899236,1.4574275016784668
76176,-1441.4255038533042,1.401129961013794
76177,-565.3511715693292,1.3836753368377686
76178,-1095.6350633554616,1.4972341060638428
76179,-985.2316061993808,1.543107509613037
76180,-853.8580512083739,1.753486156463623
76181,-974.3869266986476,1.5498220920562744
76182,-713.9559550995731,1.540741205215454
76183,-385.1264773562835,1.437004804611206
76184,-1188.42644037733,1.4850883483886719
76185,-880.8162758273811,1.4957284927368164
76186,-592.0973036918595,1.5602588653564453
76187,-677.4409069965459,1.4769518375396729
76188,-1042.0467638008417,1.5335826873779297
76189,-1147.3390364700313,1.5629582405090332
76190,-373.12216342682166,1.5493180751800537
76191,-362.1771984535877,1.407560110092163
76192,-910.6736980629795,1.4768774509429932
76193,-979.0637812858131,1.4340035915374756
76194,-170.35638227556257,1.3721556663513184
76195,-476.4458157698075,1.2971220016479492
76196,-834.9268256293819,1.5672340393066406
76197,-637.5419063355308,1.4665677547454834
76198,-237.6812633518321,1.4856946468353271
76199,-465.77951547657335,1.4235334396362305
76200,-758.0913739843745,1.6069965362548828
76201,-626.5298950058857,1.436495304107666
76202,-868.7452523974838,1.4520041942596436
76203,-670.3371849452894,1.6319620609283447
76204,-300.789316995888,1.3254480361938477
76205,-731.8310344117118,1.610642433166504
76206,-847.8820725012047,1.4509847164154053
76207,-547.4742604710115,1.408677339553833
76208,-252.52819448020574,1.5203564167022705
76209,-628.4710063884286,1.5301520824432373
76210,-994.826484451588,1.5891807079315186
76211,-433.6282902151515,1.4479916095733643
76212,-1414.6545986748556,1.489628791809082
76213,-972.0188329088229,1.568967580795288
76214,-345.60607595054483,1.4037394523620605
76215,-645.6285640052276,1.4404449462890625
76216,-1297.98772487496,1.488694190979004
76217,-1505.3740950595093,1.5703792572021484
76218,-570.1149839762815,1.4199588298797607
76219,-625.3667625414311,1.5649619102478027
76220,-1295.4601054934385,1.5844664573669434
76221,-437.08347222884674,1.4966959953308105
76222,-856.715067808748,1.5840425491333008
76223,-581.6031961264238,1.5770015716552734
76224,-1439.280655899548,1.547560453414917
76225,-545.609497663394,1.3798372745513916
76226,-857.012916925864,1.64444899559021
76227,-949.1062977207517,1.5374042987823486
76228,-579.5330898943014,1.46484375
76229,-445.3116869978801,1.5746135711669922
76230,-428.26157315895097,1.4465601444244385
76231,-1328.4171634503323,1.5430119037628174
76232,-806.9494013222464,1.5919196605682373
76233,-1311.3144462344837,1.543290376663208
76234,-726.174296546955,1.429941177368164
76235,-311.4004864477321,1.3879096508026123
76236,-670.7012409732854,1.4126651287078857
76237,-249.5062974687005,1.582599401473999
76238,-266.49683535131885,1.2636175155639648
76239,-741.2873374144551,1.387199878692627
76240,-917.9941460278739,1.7361955642700195
76241,-326.17028094858705,1.4912385940551758
76242,-809.647558220991,1.5370187759399414
76243,-404.0135040305348,1.5922605991363525
76244,-454.18305382875667,1.5470430850982666
76245,-565.8121974055815,1.45109224319458
76246,-421.3106955853799,1.4872291088104248
76247,-590.3151412712796,1.3289105892181396
76248,-753.7011626961167,1.6019854545593262
76249,-1249.4917919802788,1.4941771030426025
76250,-347.84044775625995,1.469339370727539
76251,-451.87537587724785,1.385279893875122
76252,-520.0048617920393,1.812417984008789
76253,-471.09684321814916,1.7192354202270508
76254,-829.6600708703862,1.500767707824707
76255,-431.0885976000279,1.4509644508361816
76256,-590.4864652223606,1.4889323711395264
76257,-926.5921275555196,1.4845349788665771
76258,-534.7366520355931,1.4158811569213867
76259,-581.6532900142035,1.5863873958587646
76260,-531.0176359273526,1.5461056232452393
76261,-625.8827576559647,1.5297660827636719
76262,-496.6891957067512,1.5532569885253906
76263,-1053.6820517127705,1.4836668968200684
76264,-533.9913129127705,1.4339535236358643
76265,-595.4956199658352,1.471001386642456
76266,-537.1244924610813,1.4336929321289062
76267,-749.6288478112604,1.4624624252319336
76268,-808.7426421994163,1.5226495265960693
76269,-227.74386753335193,1.4466989040374756
76270,-1248.3330757373933,1.616577386856079
76271,-852.685288509709,1.5428259372711182
76272,-736.9261579492379,1.4670662879943848
76273,-662.6246936811734,1.4628229141235352
76274,-947.8477639126172,1.5040245056152344
76275,-90.11306901408655,1.2419109344482422
76276,-500.3530062989809,1.5275185108184814
76277,-917.6632680008976,1.4805152416229248
76278,-672.8686777514017,1.5600392818450928
76279,-1017.3720960353585,1.5066413879394531
76280,-1289.0322755839477,1.5385003089904785
76281,-801.8742528505558,1.4696979522705078
76282,-1128.1807646206996,1.4189417362213135
76283,-1210.091414708083,1.5645649433135986
76284,-867.9480539713121,1.5752677917480469
76285,-509.6890422750058,1.5771422386169434
76286,-197.24571634970866,1.7725484371185303
76287,-315.2707416804049,1.5274510383605957
76288,-950.7793951146788,1.585399866104126
76289,-702.9367301040845,1.5078423023223877
76290,-411.84107984969495,1.3962552547454834
76291,-241.19800454555204,1.443293809890747
76292,-1312.119369849055,1.516782283782959
76293,-428.6158328475001,1.4719033241271973
76294,-224.11694768822653,1.3365364074707031
76295,-457.76701534070645,1.3776731491088867
76296,-195.3057741935289,1.4310903549194336
76297,-204.0382420313394,1.3239343166351318
76298,-986.490340521932,1.5711839199066162
76299,-832.2177745049239,1.5382518768310547
76300,-450.6876695297167,1.5888416767120361
76301,-473.0968296679963,1.6389853954315186
76302,-1008.0817887839049,1.756108045578003
76303,-931.160401187853,1.6195781230926514
76304,-486.3844343292394,1.5809698104858398
76305,-899.0563791876122,1.5824949741363525
76306,-592.2467589330939,1.6496140956878662
76307,-1118.2434657593988,1.506453514099121
76308,-785.5638551960138,1.54311203956604
76309,-847.2207205882465,1.4837801456451416
76310,-566.4928860905765,1.5366408824920654
76311,-378.18645698973455,1.3702785968780518
76312,-422.2925474331259,1.4349415302276611
76313,-564.8142149243921,1.5550854206085205
76314,-1163.8600367510253,1.4973220825195312
76315,-445.00568720674244,1.361877202987671
76316,-610.2871323074787,1.4463989734649658
76317,-218.31072927821643,1.301234483718872
76318,-343.6532784847241,1.3168354034423828
76319,-554.6402118292694,1.381098985671997
76320,-256.32385533593487,1.5281918048858643
76321,-694.2561009158771,1.4237060546875
76322,-594.4541864885252,1.4489717483520508
76323,-686.1419150784269,1.519456148147583
76324,-634.9841389497193,1.5138802528381348
76325,-399.0212814768199,1.5656805038452148
